ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Age_Group,Credit_Score_Category
0,0,January,Pedro Nicolacim,41,0,Architect,134316.2,11429.016666666668,8,3,11,0,0,25,14,16.5,4,Standard,1383.6,27.41588318024803,,Yes,0.0,1027.0461398893997,Low_spent_Medium_value_payments,395.85552677726736,Standard,Middle-Aged,Medium
0,0,January,Zhou Xiny,39,0,Media_Manager,38685.98,3360.831666666667,1,5,3,2,"Mortgage Loan, and Mortgage Loan",10,12,-4.76,829,Good,1340.41,36.50312514668766,,No,52.60251521022243,148.42735141323377,Low_spent_Small_value_payments,425.0533000432106,Good,Middle-Aged,Good
0,0,January,Volcovicif,22,0,Doctor,69933.98,5561.831666666666,8,7,5,2,"Auto Loan, and Home Equity Loan",8,10,5.109999999999999,2,Standard,1446.37,28.442191124980745,,Yes,86.40115819574194,262.1556232201761,Low_spent_Small_value_payments,497.62638525074857,Standard,Young,Medium
0,0,January,Younga,26,0,Entrepreneur,21075.36,1904.28,3,1,5,0,"Credit-Builder Loan, and Credit-Builder Loan",13,5,2.53,3,_,1498.02,41.128912169655095,,No,19.347311476689374,119.4000237171445,High_spent_Small_value_payments,311.68066480616613,Good,Adult,Good
0,0,January,Luciac,-500,0,Accountant,60843.33,4902.2775,4,6,14,3,"Student Loan, Auto Loan, and Payday Loan",19,18,19.42,6,_,1494.43,29.95727574019584,,Yes,151.97884953638462,39.14685837229499,High_spent_Large_value_payments,539.1020420913203,Standard,,Medium
0,0,January,Svear,35,0,Musician,15091.03,1480.585833333333,7,7,26,9,"Mortgage Loan, Payday Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Not Specified, Credit-Builder Loan, and Student Loan",37,18,6.18,9,Bad,3247.42,38.06854043958453,,Yes,93.61720091894828,63.26759253400628,Low_spent_Small_value_payments,281.1737898803788,Poor,Adult,Low
0,0,January,Drivera,19,0,Scientist,,4762.293333333333,4,5,10,0,0,18,14,9.81,821,_,1263.12,40.18505086591675,,Yes,0.0,208.18675567667648,High_spent_Small_value_payments,528.0425776566568,Standard,Young,Medium
0,0,January,Halpinh,38,0,Doctor,7506.125,872.5104166666665,10,7,22,-100,"Not Specified, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",55,18,25.04,7,Bad,4183.22,25.04460412127017,,Yes,22.908411236820587,26.844297886433196,Low_spent_Large_value_payments,307.49833254341286,Poor,Middle-Aged,Low
0,0,January,Nadiaf,43,0,Engineer,17448.08,0.0,9,5,20,9,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Student Loan, Student Loan, Auto Loan, and Auto Loan",39,17,2.5,12,Bad,2575.23,34.878883233439566,,Yes,94.8548681541716,18.181264046333872,High_spent_Medium_value_payments,268.4645344661612,Poor,Middle-Aged,Low
0,0,January,Polinaa,40,0,Journalist,42241.19,3231.099166666667,0,5,11,0,0,5,13,3.24,4,_,190.04,36.155986275131845,,No,0.0,129.08598431718875,High_spent_Medium_value_payments,444.023932349478,Good,Middle-Aged,Good
0,0,January,Herbert Lashz,3616,0,Entrepreneur,,2471.6383333333333,4,7,12,6,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10,5,10.95,6,Standard,70.82,26.52288661020984,,Yes,134.69172023090238,33.058012124033354,High_spent_Medium_value_payments,329.41410097839764,Standard,Senior,Medium
0,0,January,Edwardsi,42,0,Developer,132414.16,11050.513333333334,3,3,19,0,0,13,16,6.06,0,Standard,53.73,34.40662869241773,,Yes,0.0,86.9269574663867,High_spent_Large_value_payments,1258.1243758669468,Standard,Middle-Aged,Medium
0,0,January,Grovert,54,0,Lawyer,92794.04,7562.836666666666,4,7,7,0,0,32,16,11.09,3,Standard,1269.4,26.45381338375221,,Yes,0.0,118.79004669795609,High_spent_Medium_value_payments,887.4936199687106,Standard,Senior,Medium
0,0,January,Michelef,37,0,Media_Manager,82998.24,7186.52,8,7,22,6,"Student Loan, Home Equity Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",26,22,22.0,12,_,4879.41,32.665123094166816,,Yes,383.9140141476993,411.4274636655325,Low_spent_Medium_value_payments,203.3105221867681,Poor,Middle-Aged,Low
0,0,January,Jessical,41,0,Musician,16582.83,0.0,4,7,14,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",19,16,17.66,8,Standard,471.81,38.65753196087336,,Yes,52.02492382676536,0.0,Low_spent_Small_value_payments,301.1851762421373,Standard,Middle-Aged,Medium
0,0,January,Melaniez,45,0,Entrepreneur,31896.42,2417.035,3,5,4,1,Payday Loan,3,0,5.91,3,Good,1177.43,35.837163155204,,No,22.799777755562943,154.47173052022802,High_spent_Small_value_payments,324.431991724209,Standard,Middle-Aged,Medium
0,0,January,Baertleinm,21,0,Entrepreneur,34927.0,2920.583333333333,6,4,4,0,0,13,19,10.36,1,_,1158.55,27.645615395129425,,No,0.0,115.04189432576084,High_spent_Medium_value_payments,427.0164390075725,Standard,Young,Medium
0,0,January,Tenf,54,0,Mechanic,25020.07,1928.005833333333,4,3,10,1,Home Equity Loan,18,12,4.1,3,Standard,,37.80152426072685,,No,17.06628101073421,22.803105355072173,High_spent_Medium_value_payments,402.9311969675268,Standard,Senior,Medium
0,0,January,Sweeneyt,30,0,Doctor,82778.56,7008.213333333332,6,6,30,0,"Mortgage Loan, Student Loan, Mortgage Loan, and Payday Loan",33,12,17.39,12,Standard,1777.73,36.56331310022525,,Yes,205.1953169427088,201.35499106758223,!@9#%8,564.2710253230422,Poor,Adult,Low
0,0,January,Leskeb,0,0,Doctor,94052.22,0.0,4,4,13,1,Payday Loan,27,15,9.41,8,Standard,76.99,31.88697530085507,,Yes,39.57533226280032,665.854591653105,Low_spent_Small_value_payments,355.03857608409487,Standard,,Medium
0,0,January,Scott Haggettd,22,0,Writer,16355.71,1240.9758333333332,9,8,1684,3,"Student Loan, Personal Loan, and Debt Consolidation Loan",59,16,20.0,11,Standard,1696.82,38.0682266816294,,Yes,24.93505006645188,49.03250389440626,High_spent_Medium_value_payments,300.1300293724752,Poor,Young,Low
0,0,January,Chrisq,18,0,Engineer,15119.56,1209.9633333333334,6,5,29,0,"Personal Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",29,18,21.63,11,Bad,3154.07,32.656222168911604,,Yes,58.21119196609352,106.61966897583746,Low_spent_Large_value_payments,226.1654723914024,Standard,Young,Medium
0,0,January,Gavin Jonesu,15,0,Teacher,20639.79,0.0,7,5,15,9,"Payday Loan, Auto Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Not Specified, Student Loan, and Student Loan",48,16,16.15,8,Bad,4145.87,33.80774322954451,,Yes,95.62691019376172,192.42739527085945,Low_spent_Small_value_payments,156.14394453537884,Standard,Young,Medium
0,0,January,Rodrigo Camposw,36,0,Doctor,18472.71,1392.3925,10,6,26,4,"Personal Loan, Payday Loan, Student Loan, and Student Loan",54,24,5.4,8,Bad,2031.89,29.292076656702147,,Yes,60.82589002318093,46.94486957673279,High_spent_Medium_value_payments,281.46849040008635,Poor,Middle-Aged,Low
0,0,January,Julien Toyerp,54,0,Lawyer,42731.27,3300.939166666666,0,4,1,2,"Mortgage Loan, and Home Equity Loan",9,-2,-1.7999999999999998,1,Good,511.85,32.28408282419555,,No,50.85101407166152,0.0,High_spent_Small_value_payments,351.4866368679212,Standard,Senior,Medium
0,0,January,Barlyni,31,0,Manager,82700.32,6625.693333333334,8,8,17,6,"Auto Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",15,15,27.33,12,Bad,4659.6,38.22880587527262,0.0,Yes,392.1143331413683,308.6420449153008,Low_spent_Small_value_payments,251.81295527666424,Poor,Adult,Low
0,0,January,rian Loveq,44,0,Developer,11968.51,1254.3758333333335,1651,4,16,2,"Not Specified, and Auto Loan",22,18,10.95,0,Standard,685.74,27.67011400238188,,No,18.074485052910767,36.679505318776606,Low_spent_Large_value_payments,340.683592961646,Standard,Middle-Aged,Medium
0,0,January,Soyoung Kimt,32,0,Mechanic,33386.25,2851.1875,7,5,11,3,"Home Equity Loan, Mortgage Loan, and Mortgage Loan",26,10,9.97,4,Standard,1343.67,40.42088047424318,,Yes,77.54612496646651,0.0,High_spent_Large_value_payments,412.3643797229179,Standard,Adult,Medium
0,0,January,Jessicau,15,0,Architect,67614.24,5558.52,7,10,17,2,"Home Equity Loan, and Personal Loan",40,22,14.66,12,Bad,1330.8,33.47077658836079,,Yes,95.0328666702966,191.5452950783409,Low_spent_Small_value_payments,559.2738382513626,Poor,Young,Low
0,0,January,Cremerp,35,0,Accountant,174304.04,14458.336666666668,1,3,12,0,0,10,7,1.96,2,Good,461.16,45.69697528982999,,NM,0.0,411.4090542576839,Low_spent_Large_value_payments,1304.424612408983,Standard,Adult,Medium
0,0,January,Saphirq,25,0,Doctor,68742.75,5902.5625,7,4,20,2,"Credit-Builder Loan, and Payday Loan",24,18,11.04,8,Standard,651.38,24.97691209116632,0.0,Yes,89.65740619574272,594.119779007699,!@9#%8,196.4790647965583,Standard,Adult,Medium
0,0,January,Kirstinj,45,0,Journalist,,1219.7270833333334,6,6,11,1,Debt Consolidation Loan,24,0,9.63,1,Standard,1124.16,34.329530165939524,,Yes,13.26805418188136,62.598044053934366,Low_spent_Medium_value_payments,326.1066100975176,Standard,Middle-Aged,Medium
0,0,January,Mary Gabrielx,43,0,Doctor,55583.67,4816.9725,6,5,11,2,"Personal Loan, and Payday Loan",23,16,14.29,5,Standard,2019.51,39.9406152466392,,NM,69.73399853680547,148.49889809256624,Low_spent_Medium_value_payments,543.4643533706283,Poor,Middle-Aged,Low
0,0,January,Bartj,18,0,Architect,72252.36,6059.03,5,3,12,4,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",22,17,11.1,4,Standard,51.39,37.50992952510514,,No,127.15030194941885,580.0378686267111,Low_spent_Medium_value_payments,178.7148294238701,Standard,Young,Medium
0,0,January,Wanfengo,32,0,Scientist,30399.06,2298.255,5,6,18,4,"Not Specified, Home Equity Loan, Auto Loan, and Payday Loan",18,11,10.55,3,Standard,516.76,26.31384488563205,,Yes,54.5282542011405,171.66174105369694,Low_spent_Small_value_payments,293.6355047451626,Standard,Adult,Medium
0,0,January,Katharina Bartz,41,0,Lawyer,,896.0895833333334,6,8,19,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, and Auto Loan",36,18,34.81,11,Bad,2758.61,36.025072200454204,,Yes,31.95448983435909,19.513402378799203,High_spent_Large_value_payments,278.1410661201751,Standard,Middle-Aged,Medium
0,0,January,Mark Felsenthalr,19,0,Teacher,133410.66,11387.555,1,3,4,-100,0,4,5,1.05,3,Good,933.84,33.24614846606641,,No,0.0,0.0,High_spent_Small_value_payments,738.345176930044,Good,Young,Good
0,0,January,Anna Ringstromn,42,0,Developer,19167.04,1479.253333333333,6,6,15,0,"Not Specified, Payday Loan, Auto Loan, and Payday Loan",30,19,9.19,4,_,1297.12,32.058013812999405,,Yes,44.535451602125065,132.95576068619033,Low_spent_Medium_value_payments,250.434121045018,Poor,Middle-Aged,Low
0,0,January,Paolo Biondik,39,0,Media_Manager,,2449.4225,4,4,2,0,0,11,3,14.75,0,Good,460.32,24.82766404521716,,No,0.0,328.6957549814732,Low_spent_Small_value_payments,206.24649501852687,Good,Middle-Aged,Good
0,0,January,Leika Kiharad,45,0,Teacher,12613.56,919.13,5,3,5,0,0,17,0,5.5,2,Good,328.41,34.67116345465186,,No,0.0,71.0406529410847,Low_spent_Small_value_payments,310.8723470589153,Good,Middle-Aged,Good
0,0,February,Laurentv,22,0,Architect,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,0,15.85,7,_,1230.58,25.144983978028822,0.0,Yes,120.3581055797648,118.0754926808025,High_spent_Small_value_payments,554.1919017394329,Standard,Young,Medium
0,0,January,Sarahy,44,0,Journalist,,1495.0375,7,6,16,0,0,29,20,14.21,3,Standard,69.51,22.29762931125713,,Yes,0.0,,Low_spent_Small_value_payments,260.1684446957144,Standard,Middle-Aged,Medium
0,0,January,Daniely,20,0,Doctor,82454.0,7024.166666666668,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",45,15,24.94,7,Bad,3085.36,35.748693167344825,,Yes,234.70333948843123,198.0958582486632,Low_spent_Large_value_payments,539.6174689295723,Standard,Young,Medium
0,0,January,Ricka,33,0,Architect,62874.96,5086.58,3,4,15,-100,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,19,23.1,7,_,527.16,32.71696531866186,0.0,Yes,129.36640345231964,191.67738250577827,High_spent_Medium_value_payments,437.6142140419022,Standard,Adult,Medium
0,0,January,Nick Edwardsg,37,0,_______,17164.72,1223.3933333333334,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,0,25.15,7,Bad,4813.02,27.914520458931488,,Yes,99.1263779692473,89.53344586090358,Low_spent_Small_value_payments,223.6795095031825,Poor,Middle-Aged,Low
0,0,January,Joness,31,0,Manager,37302.1,3320.508333333333,87,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,10.07,1,_,907.73,34.47100625895151,0.0,No,80.27175238706691,186.12140915360683,Low_spent_Small_value_payments,355.6576717926596,Good,Adult,Good
0,0,January,Jebr,31,0,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10,Bad,2526.03,31.872464637770182,,Yes,49.36401454904247,35.06060411568206,Low_spent_Small_value_payments,289.1937563352754,Standard,Adult,Medium
0,0,January,Davev,21,0,Scientist,19653.005,1581.750416666667,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",11,13,1.22,2,Good,919.98,29.6903919845331,,No,38.11255604378293,98.3354676874576,Low_spent_Small_value_payments,311.72701793542615,Good,Young,Good
0,0,January,Luciax,0,0,Scientist,174179.64,0.0,1,7,8,1,Personal Loan,7,0,5.68,2,Good,1355.93,35.96645558422122,0.0,No,123.42725726523172,192.28730095832503,High_spent_Large_value_payments,1358.9824417764437,Good,,Good
0,0,January,Andrea Shalal-Esan,19,0,Doctor,41543.64,3620.97,8,5,21,3,"Not Specified, Personal Loan, and Payday Loan",17,0,16.56,9,_,2638.03,37.17723998954548,,Yes,53.27462434865481,76.24652338089953,High_spent_Medium_value_payments,482.5758522704456,Poor,Young,Low
0,0,February,Stevenf,18,0,_______,9582.775,750.5645833333333,9,7,16,8,"Not Specified, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",36,18,20.21,12,Bad,3525.61,31.605112337100007,,Yes,36.17024396841835,0.0,!@9#%8,275.3588098216679,Standard,Young,Medium
0,0,January,Govindasamyh,41,0,_______,,2039.0795833333327,0,4,10,2,"Student Loan, and Credit-Builder Loan",14,10,2.71,1,Good,992.78,28.20549594574916,,No,32.31239992892931,93.0301052063657,Low_spent_Large_value_payments,348.5654531980383,Poor,Middle-Aged,Low
0,0,January,Paritoshs,50,0,Journalist,38107.36,0.0,8,7,12,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",30,0,1.96,2,Standard,1472.7,26.217825843801556,,No,73.57946751809602,63.34900067839761,High_spent_Large_value_payments,398.63286513683965,Standard,Middle-Aged,Medium
0,0,January,Richardd,14,0,Writer,85423.16,7000.596666666667,6,1038,14,2,"Personal Loan, and Home Equity Loan",30,17,9.94,6,_,902.37,29.860259190807493,,Yes,120.14163365552628,735.7679905851445,Low_spent_Small_value_payments,134.1500424259959,Standard,Young,Medium
0,0,January,Klaymanc,28,0,Teacher,20308.26,1684.3549999999998,6,5,28,6,"Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Auto Loan, Personal Loan, and Mortgage Loan",34,11,10.13,12,Standard,1967.12,34.289890899563645,,Yes,99.85674076065696,12.716530247025554,High_spent_Large_value_payments,295.8622289923175,Poor,Adult,Low
0,0,January,Kristend,20,0,Lawyer,60889.08,4859.09,10,6,21,9,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Home Equity Loan",44,23,27.19,10,Bad,4198.06,31.257766803115,,Yes,336.8419981494883,122.80151245955604,High_spent_Medium_value_payments,276.26548939095574,Standard,Young,Medium
0,0,January,LaCaprad,37,0,Media_Manager,13603.41,863.6175000000002,6,39,16,6,"Student Loan, Personal Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",25,18,19.91,5,Standard,45.82,24.18736416414676,,Yes,53.76195802586103,39.8011436635521,!@9#%8,282.7986483105869,Standard,Middle-Aged,Medium
0,0,January,Anjuliy,33,0,Media_Manager,12943.475,1327.6229166666667,5,5,9,6,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,13,12.6,6,Standard,265.36,35.60992023650228,,Yes,45.09082980503126,85.46638120440824,High_spent_Small_value_payments,262.2050806572272,Standard,Adult,Medium
0,0,January,James Daveyx,31,0,Mechanic,44483.64,3680.97,8,10,17,8,"Personal Loan, Payday Loan, Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, and Personal Loan",27,16,20.12,7,_,2770.15,34.398981091414086,,Yes,160.25539898346022,85.9954781975532,High_spent_Medium_value_payments,371.8461228189866,Standard,Adult,Medium
0,0,January,Henryn,32,0,Manager,7795.54,804.6283333333333,10,6,18,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, and Payday Loan",59,23,4.62,12,Bad,1990.69,31.508088201890985,,Yes,29.59967891953896,78.6033529681649,!@9#%8,252.25980144562945,Poor,Adult,Low
0,0,January,Kumarp,39,0,Writer,,14526.326666666668,4,6,3,3,"Student Loan, Personal Loan, and Auto Loan",11,12,11.64,2,Good,488.95,35.64407436573256,,NM,284.80419655277166,601.3645781026198,High_spent_Medium_value_payments,816.4638920112752,Standard,Middle-Aged,Medium
0,0,January,Plumeq,41,0,Musician,35518.98,3068.9150000000004,8,6,9,3,"Auto Loan, Student Loan, and Not Specified",12,16,15.52,8,Standard,1270.18,37.98724863253289,,Yes,84.75534306438306,115.28062443659977,High_spent_Medium_value_payments,356.85553249901733,Standard,Middle-Aged,Medium
0,0,January,Arunah,43,0,Journalist,8875.135,989.5945833333334,8,9,27,2,"Credit-Builder Loan, and Payday Loan",29,14,18.46,12,Standard,1353.77,25.732031085845662,0.0,Yes,9.058562005846758,50.404981032614,Low_spent_Large_value_payments,309.49591529487265,Poor,Middle-Aged,Low
0,0,January,Ramakrishnans,-500,0,Media_Manager,16708.07,0.0,6,9,22,8,"Personal Loan, Student Loan, Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Personal Loan",55,15,8.47,10,Bad,2674.89,28.26677947997069,,Yes,76.27367260693785,71.32741103851704,Low_spent_Medium_value_payments,268.3328330212118,Poor,,Low
0,0,January,Leikag,19,0,Journalist,81395.44,6584.953333333334,1,4,10,0,0,0,4,2.75,1,Good,278.8,25.21299532075169,,No,0.0,314.2296836304606,Low_spent_Medium_value_payments,624.2656497028728,Good,Young,Good
0,0,January,Dixonb,22,0,Media_Manager,48780.56,3835.046666666666,450,5,16,0,0,29,20,4.97,1,Standard,967.75,25.668930461808337,,Yes,0.0,91.9532003192276,High_spent_Medium_value_payments,541.5514663474391,Standard,Young,Medium
0,0,February,Annikai,28,0,Mechanic,,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,12,18.65,6,Standard,,43.61049481953902,,Yes,385.60118483239233,0.0,High_spent_Medium_value_payments,816.2970886916588,Standard,Adult,Medium
0,0,January,Wachtela,43,0,Manager,48608.78,0.0,5,5,5,2,"Auto Loan, and Debt Consolidation Loan",10,17,15.11,7,Standard,345.71,23.42847184566057,,Yes,60.10848226180946,425.50470640336965,Low_spent_Medium_value_payments,224.4599780014875,Standard,Middle-Aged,Medium
0,0,February,Kevin Limp,22,0,Scientist,63206.72,5309.2266666666665,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",38,18,26.48,8,Bad,4523.88,30.101281211181536,,NM,231.290193338046,268.7380311524026,High_spent_Small_value_payments,290.8944421762181,Standard,Young,Medium
0,0,January,Cyril Altmeyerk,27,0,Lawyer,,5476.926666666667,3,4,2,2,"Credit-Builder Loan, and Personal Loan",12,9,11.25,4,_,122.65,28.845396806261505,,No,57.71606551829998,527.8939944970568,Low_spent_Small_value_payments,252.0826066513099,Standard,Adult,Medium
0,0,January,Jonathan Stempelz,30,0,Mechanic,126849.18,10511.765,2,3,3,0,0,11,8,4.04,3,Good,518.4,44.22292165716875,,No,0.0,0.0,!@9#%8,1141.994511670263,Standard,Adult,Medium
